up_label,down_label,state,cace,se,down_primary,upyear_char,upyear,weights,bandwidth
primary02,08,CO,-15.180447564497904,19.385173268252686,general,02,2002,0.0026610965116756146,60
primary02,08,CT,-40.362256984456934,39.65118008139419,general,02,2002,6.360448869249123e-4,60
primary02,08,FL,-0.32815151876830106,0.6084716298015215,general,02,2002,2.7009673364937066,60
primary02,08,IL,0.5814939835860183,0.3277581054274716,general,02,2002,9.308787553512479,60
primary02,08,MO,-0.46886354346699166,1.3347307502947505,general,02,2002,0.5613227804617786,60
primary02,08,MT,1.613031459687521,3.4575571388492077,general,02,2002,0.08364909914376581,60
primary02,08,NV,-5.597804255650182,3.309192690677185,general,02,2002,0.0913178940238662,60
primary02,08,OK,2.2577767248478127,12.105616014495538,general,02,2002,0.006823798777413098,60
primary02,10,CT,-7.897628709642096,17.89778255164691,general,02,2002,0.0031217746188906136,60
primary02,10,FL,-0.08971423403168759,0.3040747229496094,general,02,2002,10.815319672347083,60
primary02,10,IL,0.24221374255176864,0.25745436781193626,general,02,2002,15.086881236634703,60
primary02,10,MO,0.2544353230928624,0.714415858047857,general,02,2002,1.9592859661860846,60
primary02,10,MT,-0.6735370992584343,2.3442374601211524,general,02,2002,0.18196874376801644,60
primary02,10,NV,-0.6086494512486255,2.6471636812069805,general,02,2002,0.1427047432612193,60
primary02,10,OK,3.0407820982767246,8.680525462380238,general,02,2002,0.013271132014804251,60
primary02,12,CT,4.332426774637601,25.66007532128357,general,02,2002,0.001518742500117035,60
primary02,12,FL,-0.6744783588995359,0.6167359458795277,general,02,2002,2.629065927442995,60
primary02,12,IL,0.6535739693631868,0.3539662907084489,general,02,2002,7.981346956343502,60
primary02,12,MO,-0.41023198509816045,1.4155816937089334,general,02,2002,0.49903398708378494,60
primary02,12,MT,-2.4625125852877296,3.7008009301441698,general,02,2002,0.07301440506362653,60
primary02,12,NV,-5.441262807243057,4.558132521916344,general,02,2002,0.048131135193797865,60
primary02,12,OK,12.447923761714247,12.949175162295978,general,02,2002,0.005963700005868844,60
primary02,presprimary04,CT,2.726587134674351,3.3012087517615525,primary,02,2002,0.09176013089806562,60
primary02,presprimary04,FL,0.020362302948828022,0.07837440591797132,primary,02,2002,162.79890379560393,60
primary02,presprimary04,IL,0.24243851152132398,0.09499310584259393,primary,02,2002,110.81940786223765,60
primary02,presprimary04,MO,0.3400657471759427,0.27939335942082827,primary,02,2002,12.81055191207439,60
primary02,presprimary04,MT,0.43079007242993916,0.9364096596315242,primary,02,2002,1.1404289407078128,60
primary02,presprimary04,NV,-0.7604755613799289,1.0284618132288195,primary,02,2002,0.9454175458335153,60
